seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,location_altitude,location_longitude,location_latitude,gyroscope_z,gyroscope_y,gyroscope_x
609,0.341190057,-0.158832611,-0.040590031,74.97961426,-9.0786949,53.27453165,0.030364393,0.033003256,0.005720693
610,0.07813629,-0.004606709,-0.165199601,74.86932373,-9.0787401,53.2745169,0.020501664,0.035156195,0.00881589
611,-0.029449672,-0.00770947,-0.18996703,75.12805176,-9.07878055,53.27450535,0.01025359,-0.018179493,-0.001514665
612,0.182881908,0.003175106,0.044837409,76.05881755,-9.078827233,53.27449513,-0.023930481,-0.090494302,0.012480393
613,-0.040286194,-0.06501523,-0.03033826,76.52825928,-9.078882,53.27447975,-0.02876944,0.016356955,0.009859846
614,-0.020432914,0.031991784,-0.225759338,76.70176188,-9.078921933,53.27446863,0.073112045,0.070379761,0.011360785
615,-0.035135444,-0.015695958,-0.050056379,76.78515625,-9.07896725,53.274454,-0.033504536,-0.04907153,-0.017224476
616,0.086764599,-0.013830921,-0.044457707,77.0557251,-9.07901045,53.27444125,0.012368294,0.016264904,0.017056257
617,-0.017387445,-0.070711493,-0.048343214,77.00030518,-9.0790527,53.27442895,0.028099655,0.070096837,0.006837163
618,0.001950463,0.017301767,-0.239965679,77.11419678,-9.0790838,53.2744188,-5.97E-04,0.001047984,-0.003515986
619,0.177993112,-0.071800241,0.103415817,77.21096802,-9.07910785,53.2744111,-0.081252309,-0.021720893,-0.007136431
620,0.05836393,-0.070405002,-0.0696793,77.59405518,-9.0791602,53.2743962,0.014680755,-0.057393849,0.005050949
621,-0.118045093,0.059998441,-0.191615292,77.68634033,-9.0792005,53.2743878,-0.001631852,0.003989242,-0.006731631
622,-0.203924267,0.079842148,-0.027467639,78.17657471,-9.07924245,53.2743757,0.02558297,-0.048826517,0.010680101
623,0.05590533,-0.00276845,0.007357212,78.23028564,-9.0792799,53.2743684,-0.024583691,-0.010332404,-0.003149472
624,0.054713062,-0.015116425,-0.100182491,78.19689941,-9.07932395,53.27435945,0.041167772,0.04832285,0.016331323
625,0.035335449,0.026494215,-0.173788425,78.4815979,-9.07936125,53.2743479,0.020162649,0.025796905,0.005652132
626,-0.039244591,-0.018647509,-0.01628909,78.79777018,-9.0794026,53.274332,-0.026835985,-0.02006973,-0.011200415
627,-0.0817637,0.027029269,-0.041143308,78.88085938,-9.079442633,53.2743181,-0.015626515,-0.011745725,0.012378587
628,0.155554285,-0.020784955,-0.24094251,78.97231038,-9.079482067,53.27430643,0.088923533,0.056679842,0.024917344
629,-0.126237348,-0.019054191,1.87E-04,79.28814697,-9.07952435,53.27429395,-0.111347296,-0.02930939,-0.015265528
630,0.062595315,-0.087894902,-0.129213433,79.45098877,-9.0795615,53.27428073,0.056867093,0.067598791,0.003742569
631,0.115647888,0.082673345,-0.002007909,79.14678955,-9.0796085,53.27427025,-0.051989522,-0.116057966,0.010259318
632,0.044797782,-0.10416935,-0.253436482,79.09452311,-9.0796427,53.27426213,0.074491089,0.088526158,0.011379242
633,-0.008438562,0.123585944,-0.063984338,79.00744629,-9.07967875,53.2742539,-0.041765657,-0.061196894,0.003385707
634,-0.204234831,0.01343416,0.020475539,79.31770833,-9.0797241,53.2742384,0.004558118,0.079648081,-0.006242429
635,-0.19316433,0.06592443,-0.176906414,79.91001383,-9.0797642,53.27422277,-0.010433592,0.008380792,0.003441632
636,0.01514132,0.021703239,-0.143928862,79.96560669,-9.07980565,53.2742135,0.070264308,-0.060207305,0.023574399
637,0.136962446,-0.235126715,0.104681531,79.87642415,-9.079853333,53.2742024,-0.081995333,0.070917089,-0.014875575
638,0.085811002,0.087562575,-0.209695905,79.40157064,-9.0799067,53.27418667,0.001847499,-0.088740021,0.006954706
639,0.061828475,0.063826966,0.101608741,78.50891113,-9.07996765,53.2741723,-0.040551256,-0.048459005,0.006461653
640,0.058663014,-0.050629474,0.110375333,78.15454102,-9.0800161,53.27416203,0.009618122,-0.001343587,0.011664018
641,-0.048741566,-0.095165486,-0.360809327,77.23919678,-9.080067433,53.27415137,0.078449333,0.087069146,0.00725794
642,0.167186294,0.085888991,-0.116127918,76.92068481,-9.0801158,53.2741376,-0.030428587,-0.056831975,0.003990241
643,-0.267912252,-0.043788046,-0.111189046,77.01986694,-9.080164,53.27412695,0.031999204,0.064296688,0.007302763
644,0.173233458,0.064723339,0.218470332,77.06848145,-9.08021915,53.2741133,-0.099247277,-0.064483232,-0.006891424
645,0.045761813,-0.060875718,-0.32896738,74.60339355,-9.0802795,53.2740981,0.091838531,-0.035047046,0.025765575
646,0.05729087,-0.081611671,-0.091738493,73.96716309,-9.0803345,53.2740851,0.03501321,0.117844611,0.006466979
647,0.107777179,0.029784316,-0.21002137,74.09448242,-9.080375067,53.27407517,-0.054790769,-0.02427048,-0.004494239
648,0.101652912,-0.048018303,0.074800583,74.42871094,-9.0804443,53.2740553,-0.036511242,-0.02746532,-0.013812974
649,0.15856343,0.014893622,0.018610999,74.58740234,-9.08048805,53.2740425,0.027854167,-0.032252049,0.019271155
650,-0.363879586,-0.027189016,-0.13892032,74.60186768,-9.080533533,53.27403133,0.010520143,-9.27E-04,0.003891705
651,0.164332075,-0.014344945,0.059469198,74.31341553,-9.08059035,53.2740158,0.018781258,-0.006943022,0.005079476
652,0.200750029,0.00160357,-0.12023011,74.25419108,-9.080643167,53.27399883,0.010675474,0.095816886,0.007795843
653,-0.08168921,0.001189098,-0.234373595,74.08773804,-9.0806822,53.2739855,0.010320403,-0.013299983,0.021271478
654,-0.015619717,0.012572794,-0.156773494,74.07794189,-9.080736967,53.27396977,-0.006532223,0.025844366,-0.004866027
655,0.099854203,-0.024500227,0.205988006,74.56280518,-9.0807872,53.2739521,-0.046277046,-0.06989477,0.002645346
656,-0.039465339,0.110880243,-0.115817578,74.65533447,-9.08083675,53.2739374,0.006844218,-0.029944854,0.008723993
657,0.231939576,-0.112534981,-0.063139756,74.54916382,-9.0808877,53.2739249,-0.026689515,-0.01629604,0.006264579
658,-0.114680303,0.022112299,-0.109553635,74.43522135,-9.080928967,53.2739173,0.074372431,0.003252343,0.023645592
659,0.08675626,-0.126000814,-0.159676777,74.49438477,-9.080974,53.27390965,-0.030180914,0.077835974,-0.018526765
660,0.06329883,0.005603409,-0.118774204,74.77502441,-9.081026467,53.27389663,0.001830255,-0.0311538,0.016035712
661,0.118025092,-0.026224623,0.079487075,75.01385498,-9.08107065,53.2738859,-0.09703216,-0.047352947,-0.013570075
662,-0.234627939,0.078168435,-0.32135889,75.28613281,-9.0811079,53.2738748,0.114388659,6.68E-04,0.030680421
663,0.060779659,-0.028678328,0.056832387,75.1829834,-9.08115475,53.2738619,-0.031848055,0.030904364,0.008091165
664,0.068008995,-0.019293838,-0.069302226,75.07989502,-9.08119735,53.2738492,-0.028849333,-0.003861749,0.008174066
665,0.070782999,-0.030180228,0.019275083,75.41851807,-9.0812467,53.27383275,-0.04032006,-0.062435395,0.006614565
666,-0.0647932,0.002827497,-0.158421433,75.62301636,-9.0813095,53.2738154,0.118716295,0.01590422,0.008070205
667,0.058887963,-0.052326415,0.08513926,75.92956543,-9.0813597,53.2738061,-0.080829077,0.009846957,8.08E-04
668,-0.007209505,0.009310207,-0.510742058,75.43505859,-9.08140365,53.27379925,0.133693902,0.151264585,0.035825646
669,0.144795717,0.038792882,0.1489411,74.93878174,-9.0814442,53.2737911,-0.214783094,-0.252006894,-0.008499969
670,-0.182784733,0.005462061,0.029575112,75.11962891,-9.0814851,53.2737791,0.073436369,0.009071737,0.015199956
671,0.055224754,-0.033027973,-0.104452474,75.23376465,-9.0815279,53.2737687,0.0218652,0.058717159,0.010709397
672,0.036291936,0.02106118,-0.283708197,75.06036377,-9.0815601,53.2737616,-0.013588273,-0.045396449,-0.003732202
673,0.08736936,-0.073093338,-0.148252268,75.48443604,-9.0816142,53.2737495,0.02250702,0.034389204,0.003300488
674,-0.130426986,0.072387851,0.17536594,75.9553833,-9.0816541,53.2737372,-0.045696474,-0.116128364,-0.002089482
675,0.095859323,-0.071633911,-0.156857848,76.01690674,-9.08168995,53.27372775,0.058345147,0.101455528,0.00825929
676,-0.086657097,0.069659318,-0.187950831,75.85943604,-9.0817287,53.2737181,-0.054888328,-0.021826173,-0.009256279
677,0.005008175,-0.006092839,-0.01867763,75.92993164,-9.08176255,53.27370735,0.01058672,-0.105565116,0.01248306
678,0.040838015,-0.005111346,-0.277522811,76.65844727,-9.0817969,53.2737017,0.007766431,0.077479109,0.014123566
679,-0.074719765,0.010386684,0.072583985,76.36413574,-9.0818398,53.2736934,-0.008462353,-0.058493391,8.32E-05
680,0.002263905,-0.034954123,-0.073924275,76.34991455,-9.0818809,53.27368355,0.003995401,0.061979528,1.42E-04
681,-0.075751683,0.039795592,-0.11149229,75.67773438,-9.0819199,53.2736756,0.019303057,-0.020244101,0.008465592
682,-0.043249424,-0.098827696,-0.404938039,75.56677246,-9.081966,53.273667,0.086433485,0.12171418,-0.005557178
683,0.155432903,0.00474377,-0.008627576,76.23738607,-9.082003567,53.2736606,-0.075792808,0.011294553,0.007239484
684,0.081285024,0.058550553,0.036657057,76.63262939,-9.082054,53.2736479,-0.031981209,-0.119077988,0.00383312
685,-0.203394559,0.102614289,-0.172021178,76.67889404,-9.08211115,53.2736371,0.059363819,-0.007642881,0.007925051
686,0.118908482,-0.079768767,0.034640839,76.54150391,-9.08216,53.273631,-0.01809284,8.79E-04,0.01930341
687,0.03740024,-0.13167505,-0.198640351,76.59262085,-9.0821908,53.27362525,0.035614244,0.121947483,-0.0068568
688,0.074847281,0.05380837,0.004719658,76.62835693,-9.0822625,53.2736124,-0.014950311,-0.034083275,0.009867837
689,0.169078404,-0.059385281,0.04955834,76.63650513,-9.08230735,53.2736031,-0.085063288,-0.06683746,-0.013032665
690,-0.157059132,0.065309935,-0.020496589,76.49841309,-9.0823634,53.2735918,0.05836184,-0.045617939,0.017588889
691,-0.052734123,-0.009899206,0.003680695,76.52703857,-9.08240185,53.2735864,-0.017104803,0.029672748,-0.007698357
692,-0.040265493,0.0079929,-0.420056551,76.16534424,-9.08246795,53.27357705,0.084112737,0.055996068,0.01464623
693,0.264787301,-0.044431419,0.031534762,76.03015137,-9.0825125,53.2735701,-0.08909531,-0.047225959,-0.008491979
694,-0.095726687,-0.012941521,-0.105132818,76.20498657,-9.0825492,53.27356335,0.04895377,0.024098811,0.004708165
695,-0.071476077,0.028346334,0.163250222,76.51669312,-9.08260265,53.27355405,-0.074400001,-0.053356551,-0.011634507
696,0.109258833,0.036171757,-0.128404822,76.31362915,-9.08266585,53.27354285,0.066876037,0.013572744,0.012441871
697,-0.102293825,-0.05402431,-0.111686633,75.59844971,-9.0827007,53.27353755,-0.008247136,0.029470351,0.018006449
698,0.109707826,0.011350846,-0.25043357,75.31817627,-9.0827614,53.2735247,0.03599592,0.02921735,-8.73E-04
699,0.11910839,-0.035108387,-0.080565742,75.57977295,-9.0828252,53.2735104,-0.035929801,-0.01362048,-0.008673549
700,0.02956864,-0.017466421,-0.008441685,75.52923584,-9.082866933,53.2734999,-0.0102232,0.005243595,0.001614709
701,-0.026147776,0.112673179,-0.146538592,75.42785645,-9.08292815,53.27348585,0.064742871,-0.012710789,0.011629741
702,0.054611589,-0.139937053,-0.191354999,75.28611247,-9.082980867,53.27347717,0.033130359,0.080078354,0.00820869
703,0.15948737,-0.021370312,-0.473349257,75.2545166,-9.0830393,53.2734642,0.082728423,0.206709761,0.022087254
704,0.079497222,-0.030934949,0.134827202,74.93264771,-9.0830771,53.27345035,-0.127042663,-0.015411864,-0.014508054
705,0.011032827,0.110707675,0.570646292,74.74700928,-9.0831312,53.27342345,-0.110906952,-0.170240589,-0.001425011
706,-0.157950542,0.110462742,0.352049809,74.99261475,-9.0831746,53.27341175,-0.014697307,-0.145973222,0.010664122
707,-0.13799204,-0.03341238,-0.040040809,75.09277344,-9.083238933,53.27340027,0.063647499,-0.007121452,0.026270232
708,-0.065751258,0.006251892,0.106375737,75.16772461,-9.0833045,53.27339655,-0.07478028,-0.086994461,-0.009612245
709,0.00206458,0.088516273,-0.123276483,75.21394857,-9.083367933,53.27339463,0.005132572,-0.131743964,0.019670926
710,0.13764581,-0.048703534,-0.483600658,75.36846924,-9.08343985,53.2733941,0.107933507,0.10303642,0.017043073
711,0.138363794,-0.078706422,-0.52332799,75.13157145,-9.083498667,53.27338977,0.0108557,0.083953252,3.28E-04
712,0.045669805,-0.034538708,-0.391506595,74.93673706,-9.08355845,53.27338085,-0.014492698,0.064792404,-0.010100052
713,-0.103712851,0.033312874,0.036174257,75.09240723,-9.0836323,53.27336325,-0.018529594,-0.01277001,-7.79E-04
714,-0.038855627,0.086022911,0.002060222,75.34924316,-9.0837059,53.2733488,0.006638547,0.002688069,0.032903368
715,0.429897381,-0.118721151,-0.069928853,75.18485514,-9.0837657,53.27333773,-0.013032835,0.017890936,0.008283254
716,0.240752938,0.084643679,0.197067955,74.70516968,-9.08383405,53.27332455,-0.032378018,-0.04953758,0.005707979
717,0.007901757,-0.183405154,-0.048579086,74.03481038,-9.0838972,53.27330997,0.051901699,0.004283327,0.013351562
718,0.139904848,0.00929307,-0.055604671,74.1635437,-9.0839627,53.2732968,-0.011498854,-0.018024425,-0.006694351
719,-0.17045527,-0.237887368,-0.286112224,74.15093994,-9.0840199,53.2732848,0.060102121,0.136737242,0.00249062
720,0.206235726,0.121015878,0.094484324,73.87316895,-9.0840729,53.2732714,-0.052863039,-0.08527185,0.004565483
721,0.088858131,-0.005594527,-0.218677057,74.35231527,-9.084142667,53.27325607,0.037979444,0.072705413,0.011120836
722,-0.114185199,-0.194829106,-0.067836351,75.03540039,-9.0842001,53.2732419,0.026323321,0.006609792,0.013937142
723,0.134072986,0.153380314,-0.207752343,75.20916748,-9.08424655,53.27323245,0.008341916,0.018830504,-0.004578618
724,0.079596552,-0.065525322,-0.005856583,74.92276001,-9.08429155,53.27321915,-0.015456308,0.085702947,-0.005426688
725,-0.034375633,0.04800992,0.041797725,74.89552816,-9.084351033,53.273199,-0.006157798,-0.004433902,0.001064117
726,-0.024503785,0.107083178,0.116842446,74.78775024,-9.0844013,53.2731828,-0.017560206,-0.096731423,0.015809342
727,-0.086970102,-0.155454717,-0.175140676,74.57208252,-9.0844476,53.27317197,0.023218085,0.053199092,3.07E-04
728,0.09643115,0.033196308,-0.27375216,74.60386149,-9.0845117,53.27315453,0.04101966,0.08812273,0.009652144
729,0.02323109,0.008594184,0.047836281,74.8482666,-9.084555,53.2731379,-0.066383894,-0.019981846,-0.001772832
730,-0.022265686,0.058310089,-0.039467476,75.07969157,-9.0846014,53.27311673,0.013285898,-0.02712349,0.012903308
731,-0.083699919,-0.045318465,-0.01149337,75.17373657,-9.08464635,53.2730999,0.020717378,0.034956458,0.007463001
732,0.199722595,-0.038319975,0.205494572,75.1280721,-9.084688133,53.27308613,-0.026078751,-0.033006169,-0.010925371
733,0.051172029,-0.042792206,-0.363050529,75.2732137,-9.084746667,53.27306647,0.137108066,0.087817493,0.030352851
734,0.035384061,-0.107424491,-0.133722058,75.5668335,-9.08479235,53.2730519,-0.051413039,0.119975164,-0.009235188
735,0.200804996,0.041512737,0.05739289,75.60113525,-9.084830833,53.27303043,-0.014295173,0.017302377,3.01E-05
736,-0.072916222,0.028943353,0.135334753,75.69256592,-9.0848733,53.27301095,-0.007568035,-0.059423231,0.009132802
737,0.199528385,-0.039677936,0.024074647,76.03920492,-9.084915133,53.27299473,-0.010508504,0.014769844,-0.003864047
738,0.023585316,0.003599415,-0.191868513,75.73834229,-9.0849574,53.27297755,0.045122559,0.009142456,0.027734966
739,0.149852068,-0.085843511,-0.130146889,75.73693848,-9.084987,53.27296415,0.019308327,0.120159736,0.00241943
740,-0.044579831,0.022848291,-0.037740386,75.97595215,-9.08501575,53.27294765,-0.011578754,-0.047111449,0.011146152
741,0.114840044,0.024044145,-0.297961983,76.05814616,-9.085051233,53.2729228,0.078572841,0.087044282,0.012858485
742,0.617627577,-0.108253698,-0.56751601,76.21948242,-9.08508685,53.27289735,0.199591097,0.502204997,0.099230127
743,-0.077499272,0.153051353,0.713818817,76.14689128,-9.085100767,53.27287717,-0.386414677,-0.412901814,0.009370011
744,-0.004014916,0.021495051,0.018773441,75.86227417,-9.0851102,53.27285655,0.125507348,-0.042679946,0.050619492
745,0.300231851,-0.095597944,-0.014152863,75.93295288,-9.08512355,53.27283995,-0.058154737,0.071931747,0.00803292
746,-0.159837444,0.043325608,0.455514823,76.01306152,-9.0851406,53.27281835,-0.123007183,-0.184215578,-0.01025035
747,0.101864944,0.075945539,0.450276933,76.14530436,-9.0851753,53.2727976,-0.090733156,-0.343923158,0.106061127
748,0.093847424,-0.195402453,-0.280474767,76.33554077,-9.0852163,53.2727873,0.100910413,-0.02583347,-0.066331794
